Record Length,2.50E+03,-0.086,-0.032,4.96
Sample Interval,4.00E-05,-0.08596,-0.03196,4.96
Trigger Point,8.00E+02,-0.08592,-0.03192,4.96
,,-0.08588,-0.03188,4.96
,,-0.08584,-0.03184,4.96
,,-0.0858,-0.0318,4.96
Source,CH1,-0.08576,-0.03176,4.96
Vertical Units,V,-0.08572,-0.03172,4.96
Vertical Scale,2.00E+00,-0.08568,-0.03168,4.96
Vertical Offset,0.00E+00,-0.08564,-0.03164,4.96
Horizontal Units,s,-0.0856,-0.0316,4.96
Horizontal Scale,1.00E-02,-0.08556,-0.03156,4.96
Pt Fmt,Y,-0.08552,-0.03152,4.96
Yzero,0.00E+00,-0.08548,-0.03148,4.96
Probe Atten,1.00E+00,-0.08544,-0.03144,4.96
Model Number,TDS1002C-EDU,-0.0854,-0.0314,4.96
Serial Number,C030141,-0.08536,-0.03136,4.96
Firmware Version,FV:v25.16,-0.08532,-0.03132,4.96
,,-0.08528,-0.03128,4.96
,,-0.08524,-0.03124,4.96
,,-0.0852,-0.0312,4.96
,,-0.08516,-0.03116,4.96
,,-0.08512,-0.03112,4.96
,,-0.08508,-0.03108,4.96
,,-0.08504,-0.03104,4.96
,,-0.085,-0.031,4.96
,,-0.08496,-0.03096,4.96
,,-0.08492,-0.03092,4.96
,,-0.08488,-0.03088,4.96
,,-0.08484,-0.03084,4.96
,,-0.0848,-0.0308,4.96
,,-0.08476,-0.03076,4.96
,,-0.08472,-0.03072,4.96
,,-0.08468,-0.03068,4.96
,,-0.08464,-0.03064,4.96
,,-0.0846,-0.0306,4.96
,,-0.08456,-0.03056,4.96
,,-0.08452,-0.03052,4.96
,,-0.08448,-0.03048,4.96
,,-0.08444,-0.03044,4.96
,,-0.0844,-0.0304,4.96
,,-0.08436,-0.03036,4.96
,,-0.08432,-0.03032,4.96
,,-0.08428,-0.03028,4.96
,,-0.08424,-0.03024,4.96
,,-0.0842,-0.0302,4.96
,,-0.08416,-0.03016,4.96
,,-0.08412,-0.03012,4.96
,,-0.08408,-0.03008,4.96
,,-0.08404,-0.03004,4.96
,,-0.084,-0.03,4.96
,,-0.08396,-0.02996,4.96
,,-0.08392,-0.02992,4.96
,,-0.08388,-0.02988,4.96
,,-0.08384,-0.02984,4.96
,,-0.0838,-0.0298,4.96
,,-0.08376,-0.02976,4.96
,,-0.08372,-0.02972,4.96
,,-0.08368,-0.02968,4.96
,,-0.08364,-0.02964,4.96
,,-0.0836,-0.0296,4.96
,,-0.08356,-0.02956,4.96
,,-0.08352,-0.02952,4.96
,,-0.08348,-0.02948,4.96
,,-0.08344,-0.02944,4.96
,,-0.0834,-0.0294,4.96
,,-0.08336,-0.02936,4.96
,,-0.08332,-0.02932,4.96
,,-0.08328,-0.02928,4.96
,,-0.08324,-0.02924,4.96
,,-0.0832,-0.0292,4.96
,,-0.08316,-0.02916,4.96
,,-0.08312,-0.02912,4.96
,,-0.08308,-0.02908,4.96
,,-0.08304,-0.02904,4.96
,,-0.083,-0.029,4.96
,,-0.08296,-0.02896,4.96
,,-0.08292,-0.02892,4.96
,,-0.08288,-0.02888,4.88
,,-0.08284,-0.02884,4.96
,,-0.0828,-0.0288,4.88
,,-0.08276,-0.02876,4.96
,,-0.08272,-0.02872,4.96
,,-0.08268,-0.02868,4.96
,,-0.08264,-0.02864,4.96
,,-0.0826,-0.0286,4.96
,,-0.08256,-0.02856,4.96
,,-0.08252,-0.02852,4.88
,,-0.08248,-0.02848,4.96
,,-0.08244,-0.02844,4.96
,,-0.0824,-0.0284,4.96
,,-0.08236,-0.02836,4.96
,,-0.08232,-0.02832,4.96
,,-0.08228,-0.02828,4.96
,,-0.08224,-0.02824,4.96
,,-0.0822,-0.0282,4.96
,,-0.08216,-0.02816,4.96
,,-0.08212,-0.02812,4.96
,,-0.08208,-0.02808,4.88
,,-0.08204,-0.02804,4.96
,,-0.082,-0.028,4.96
,,-0.08196,-0.02796,4.96
,,-0.08192,-0.02792,4.96
,,-0.08188,-0.02788,4.88
,,-0.08184,-0.02784,4.96
,,-0.0818,-0.0278,4.96
,,-0.08176,-0.02776,4.96
,,-0.08172,-0.02772,4.96
,,-0.08168,-0.02768,4.96
,,-0.08164,-0.02764,4.96
,,-0.0816,-0.0276,4.96
,,-0.08156,-0.02756,4.96
,,-0.08152,-0.02752,4.96
,,-0.08148,-0.02748,4.96
,,-0.08144,-0.02744,4.96
,,-0.0814,-0.0274,4.96
,,-0.08136,-0.02736,4.88
,,-0.08132,-0.02732,4.96
,,-0.08128,-0.02728,4.96
,,-0.08124,-0.02724,4.96
,,-0.0812,-0.0272,4.96
,,-0.08116,-0.02716,4.96
,,-0.08112,-0.02712,4.96
,,-0.08108,-0.02708,4.96
,,-0.08104,-0.02704,4.96
,,-0.081,-0.027,4.96
,,-0.08096,-0.02696,4.96
,,-0.08092,-0.02692,4.96
,,-0.08088,-0.02688,4.96
,,-0.08084,-0.02684,4.88
,,-0.0808,-0.0268,4.96
,,-0.08076,-0.02676,4.96
,,-0.08072,-0.02672,4.96
,,-0.08068,-0.02668,4.96
,,-0.08064,-0.02664,4.96
,,-0.0806,-0.0266,4.96
,,-0.08056,-0.02656,4.96
,,-0.08052,-0.02652,4.88
,,-0.08048,-0.02648,4.96
,,-0.08044,-0.02644,4.88
,,-0.0804,-0.0264,4.96
,,-0.08036,-0.02636,4.96
,,-0.08032,-0.02632,4.96
,,-0.08028,-0.02628,4.96
,,-0.08024,-0.02624,4.96
,,-0.0802,-0.0262,4.96
,,-0.08016,-0.02616,4.96
,,-0.08012,-0.02612,4.96
,,-0.08008,-0.02608,4.96
,,-0.08004,-0.02604,4.96
,,-0.08,-0.026,4.88
,,-0.07996,-0.02596,4.96
,,-0.07992,-0.02592,4.96
,,-0.07988,-0.02588,4.96
,,-0.07984,-0.02584,4.96
,,-0.0798,-0.0258,4.96
,,-0.07976,-0.02576,4.96
,,-0.07972,-0.02572,4.96
,,-0.07968,-0.02568,4.96
,,-0.07964,-0.02564,4.96
,,-0.0796,-0.0256,4.96
,,-0.07956,-0.02556,4.96
,,-0.07952,-0.02552,4.96
,,-0.07948,-0.02548,4.96
,,-0.07944,-0.02544,4.96
,,-0.0794,-0.0254,4.96
,,-0.07936,-0.02536,4.96
,,-0.07932,-0.02532,4.96
,,-0.07928,-0.02528,4.96
,,-0.07924,-0.02524,4.96
,,-0.0792,-0.0252,4.96
,,-0.07916,-0.02516,4.96
,,-0.07912,-0.02512,4.88
,,-0.07908,-0.02508,4.96
,,-0.07904,-0.02504,4.96
,,-0.079,-0.025,4.96
,,-0.07896,-0.02496,4.96
,,-0.07892,-0.02492,4.96
,,-0.07888,-0.02488,4.96
,,-0.07884,-0.02484,4.96
,,-0.0788,-0.0248,4.96
,,-0.07876,-0.02476,4.96
,,-0.07872,-0.02472,4.96
,,-0.07868,-0.02468,4.96
,,-0.07864,-0.02464,4.96
,,-0.0786,-0.0246,4.96
,,-0.07856,-0.02456,4.96
,,-0.07852,-0.02452,4.96
,,-0.07848,-0.02448,4.96
,,-0.07844,-0.02444,4.96
,,-0.0784,-0.0244,4.96
,,-0.07836,-0.02436,4.96
,,-0.07832,-0.02432,4.96
,,-0.07828,-0.02428,4.96
,,-0.07824,-0.02424,4.96
,,-0.0782,-0.0242,4.96
,,-0.07816,-0.02416,4.96
,,-0.07812,-0.02412,4.96
,,-0.07808,-0.02408,4.96
,,-0.07804,-0.02404,4.96
,,-0.078,-0.024,4.96
,,-0.07796,-0.02396,4.96
,,-0.07792,-0.02392,4.96
,,-0.07788,-0.02388,4.96
,,-0.07784,-0.02384,4.96
,,-0.0778,-0.0238,4.96
,,-0.07776,-0.02376,4.96
,,-0.07772,-0.02372,4.96
,,-0.07768,-0.02368,4.96
,,-0.07764,-0.02364,4.96
,,-0.0776,-0.0236,4.96
,,-0.07756,-0.02356,4.96
,,-0.07752,-0.02352,4.96
,,-0.07748,-0.02348,4.96
,,-0.07744,-0.02344,4.96
,,-0.0774,-0.0234,4.96
,,-0.07736,-0.02336,4.96
,,-0.07732,-0.02332,4.88
,,-0.07728,-0.02328,4.96
,,-0.07724,-0.02324,4.96
,,-0.0772,-0.0232,4.96
,,-0.07716,-0.02316,4.96
,,-0.07712,-0.02312,4.96
,,-0.07708,-0.02308,4.96
,,-0.07704,-0.02304,4.96
,,-0.077,-0.023,4.88
,,-0.07696,-0.02296,4.96
,,-0.07692,-0.02292,4.96
,,-0.07688,-0.02288,4.96
,,-0.07684,-0.02284,4.96
,,-0.0768,-0.0228,4.96
,,-0.07676,-0.02276,4.96
,,-0.07672,-0.02272,4.96
,,-0.07668,-0.02268,4.96
,,-0.07664,-0.02264,4.96
,,-0.0766,-0.0226,4.96
,,-0.07656,-0.02256,4.96
,,-0.07652,-0.02252,4.96
,,-0.07648,-0.02248,4.96
,,-0.07644,-0.02244,4.96
,,-0.0764,-0.0224,4.96
,,-0.07636,-0.02236,4.96
,,-0.07632,-0.02232,4.96
,,-0.07628,-0.02228,4.96
,,-0.07624,-0.02224,4.96
,,-0.0762,-0.0222,4.96
,,-0.07616,-0.02216,4.96
,,-0.07612,-0.02212,4.96
,,-0.07608,-0.02208,4.96
,,-0.07604,-0.02204,4.96
,,-0.076,-0.022,4.96
,,-0.07596,-0.02196,4.96
,,-0.07592,-0.02192,4.96
,,-0.07588,-0.02188,4.96
,,-0.07584,-0.02184,4.96
,,-0.0758,-0.0218,4.96
,,-0.07576,-0.02176,4.96
,,-0.07572,-0.02172,4.96
,,-0.07568,-0.02168,4.96
,,-0.07564,-0.02164,4.96
,,-0.0756,-0.0216,4.96
,,-0.07556,-0.02156,4.96
,,-0.07552,-0.02152,4.96
,,-0.07548,-0.02148,4.96
,,-0.07544,-0.02144,4.96
,,-0.0754,-0.0214,4.96
,,-0.07536,-0.02136,4.96
,,-0.07532,-0.02132,4.96
,,-0.07528,-0.02128,4.96
,,-0.07524,-0.02124,4.96
,,-0.0752,-0.0212,4.96
,,-0.07516,-0.02116,4.88
,,-0.07512,-0.02112,4.96
,,-0.07508,-0.02108,4.88
,,-0.07504,-0.02104,4.96
,,-0.075,-0.021,4.96
,,-0.07496,-0.02096,4.96
,,-0.07492,-0.02092,4.96
,,-0.07488,-0.02088,4.96
,,-0.07484,-0.02084,4.96
,,-0.0748,-0.0208,4.96
,,-0.07476,-0.02076,4.96
,,-0.07472,-0.02072,4.96
,,-0.07468,-0.02068,4.96
,,-0.07464,-0.02064,4.96
,,-0.0746,-0.0206,4.96
,,-0.07456,-0.02056,4.96
,,-0.07452,-0.02052,4.96
,,-0.07448,-0.02048,4.96
,,-0.07444,-0.02044,4.96
,,-0.0744,-0.0204,4.96
,,-0.07436,-0.02036,4.96
,,-0.07432,-0.02032,4.96
,,-0.07428,-0.02028,4.96
,,-0.07424,-0.02024,4.96
,,-0.0742,-0.0202,4.96
,,-0.07416,-0.02016,4.96
,,-0.07412,-0.02012,4.96
,,-0.07408,-0.02008,4.96
,,-0.07404,-0.02004,4.96
,,-0.074,-0.02,4.96
,,-0.07396,-0.01996,4.96
,,-0.07392,-0.01992,4.96
,,-0.07388,-0.01988,4.96
,,-0.07384,-0.01984,4.96
,,-0.0738,-0.0198,4.96
,,-0.07376,-0.01976,4.96
,,-0.07372,-0.01972,4.96
,,-0.07368,-0.01968,4.96
,,-0.07364,-0.01964,4.96
,,-0.0736,-0.0196,4.96
,,-0.07356,-0.01956,4.96
,,-0.07352,-0.01952,4.96
,,-0.07348,-0.01948,4.96
,,-0.07344,-0.01944,4.96
,,-0.0734,-0.0194,4.96
,,-0.07336,-0.01936,4.96
,,-0.07332,-0.01932,4.96
,,-0.07328,-0.01928,4.96
,,-0.07324,-0.01924,4.96
,,-0.0732,-0.0192,4.96
,,-0.07316,-0.01916,4.96
,,-0.07312,-0.01912,4.96
,,-0.07308,-0.01908,4.96
,,-0.07304,-0.01904,4.96
,,-0.073,-0.019,4.96
,,-0.07296,-0.01896,4.96
,,-0.07292,-0.01892,4.96
,,-0.07288,-0.01888,4.96
,,-0.07284,-0.01884,4.96
,,-0.0728,-0.0188,4.96
,,-0.07276,-0.01876,4.96
,,-0.07272,-0.01872,4.96
,,-0.07268,-0.01868,4.96
,,-0.07264,-0.01864,4.96
,,-0.0726,-0.0186,4.96
,,-0.07256,-0.01856,4.96
,,-0.07252,-0.01852,4.96
,,-0.07248,-0.01848,4.96
,,-0.07244,-0.01844,4.96
,,-0.0724,-0.0184,4.96
,,-0.07236,-0.01836,4.96
,,-0.07232,-0.01832,4.96
,,-0.07228,-0.01828,4.96
,,-0.07224,-0.01824,4.96
,,-0.0722,-0.0182,4.96
,,-0.07216,-0.01816,4.96
,,-0.07212,-0.01812,4.96
,,-0.07208,-0.01808,4.96
,,-0.07204,-0.01804,4.96
,,-0.072,-0.018,4.96
,,-0.07196,-0.01796,4.88
,,-0.07192,-0.01792,4.96
,,-0.07188,-0.01788,4.96
,,-0.07184,-0.01784,4.96
,,-0.0718,-0.0178,4.96
,,-0.07176,-0.01776,4.96
,,-0.07172,-0.01772,4.96
,,-0.07168,-0.01768,4.96
,,-0.07164,-0.01764,4.96
,,-0.0716,-0.0176,4.96
,,-0.07156,-0.01756,4.96
,,-0.07152,-0.01752,4.96
,,-0.07148,-0.01748,4.96
,,-0.07144,-0.01744,4.96
,,-0.0714,-0.0174,4.96
,,-0.07136,-0.01736,4.96
,,-0.07132,-0.01732,4.96
,,-0.07128,-0.01728,4.96
,,-0.07124,-0.01724,4.96
,,-0.0712,-0.0172,4.96
,,-0.07116,-0.01716,4.96
,,-0.07112,-0.01712,4.96
,,-0.07108,-0.01708,4.96
,,-0.07104,-0.01704,4.96
,,-0.071,-0.017,4.96
,,-0.07096,-0.01696,4.88
,,-0.07092,-0.01692,4.96
,,-0.07088,-0.01688,4.96
,,-0.07084,-0.01684,4.96
,,-0.0708,-0.0168,4.96
,,-0.07076,-0.01676,4.96
,,-0.07072,-0.01672,4.96
,,-0.07068,-0.01668,4.96
,,-0.07064,-0.01664,4.96
,,-0.0706,-0.0166,4.96
,,-0.07056,-0.01656,4.96
,,-0.07052,-0.01652,4.96
,,-0.07048,-0.01648,4.96
,,-0.07044,-0.01644,4.96
,,-0.0704,-0.0164,4.96
,,-0.07036,-0.01636,4.96
,,-0.07032,-0.01632,4.96
,,-0.07028,-0.01628,4.96
,,-0.07024,-0.01624,4.96
,,-0.0702,-0.0162,4.96
,,-0.07016,-0.01616,4.96
,,-0.07012,-0.01612,4.96
,,-0.07008,-0.01608,4.96
,,-0.07004,-0.01604,4.96
,,-0.07,-0.016,4.96
,,-0.06996,-0.01596,4.96
,,-0.06992,-0.01592,4.96
,,-0.06988,-0.01588,4.96
,,-0.06984,-0.01584,4.96
,,-0.0698,-0.0158,4.96
,,-0.06976,-0.01576,4.96
,,-0.06972,-0.01572,4.96
,,-0.06968,-0.01568,4.96
,,-0.06964,-0.01564,4.96
,,-0.0696,-0.0156,4.96
,,-0.06956,-0.01556,4.96
,,-0.06952,-0.01552,4.96
,,-0.06948,-0.01548,4.96
,,-0.06944,-0.01544,4.96
,,-0.0694,-0.0154,4.96
,,-0.06936,-0.01536,4.96
,,-0.06932,-0.01532,4.96
,,-0.06928,-0.01528,4.96
,,-0.06924,-0.01524,4.96
,,-0.0692,-0.0152,4.96
,,-0.06916,-0.01516,4.96
,,-0.06912,-0.01512,4.96
,,-0.06908,-0.01508,4.96
,,-0.06904,-0.01504,4.96
,,-0.069,-0.015,4.96
,,-0.06896,-0.01496,4.96
,,-0.06892,-0.01492,4.96
,,-0.06888,-0.01488,4.96
,,-0.06884,-0.01484,4.96
,,-0.0688,-0.0148,4.96
,,-0.06876,-0.01476,4.96
,,-0.06872,-0.01472,4.96
,,-0.06868,-0.01468,4.96
,,-0.06864,-0.01464,4.96
,,-0.0686,-0.0146,4.96
,,-0.06856,-0.01456,4.96
,,-0.06852,-0.01452,4.96
,,-0.06848,-0.01448,4.96
,,-0.06844,-0.01444,4.96
,,-0.0684,-0.0144,4.96
,,-0.06836,-0.01436,4.96
,,-0.06832,-0.01432,4.96
,,-0.06828,-0.01428,4.96
,,-0.06824,-0.01424,4.96
,,-0.0682,-0.0142,4.96
,,-0.06816,-0.01416,4.96
,,-0.06812,-0.01412,4.96
,,-0.06808,-0.01408,4.96
,,-0.06804,-0.01404,4.96
,,-0.068,-0.014,4.96
,,-0.06796,-0.01396,4.96
,,-0.06792,-0.01392,4.96
,,-0.06788,-0.01388,4.96
,,-0.06784,-0.01384,4.96
,,-0.0678,-0.0138,4.96
,,-0.06776,-0.01376,4.96
,,-0.06772,-0.01372,4.96
,,-0.06768,-0.01368,4.96
,,-0.06764,-0.01364,4.96
,,-0.0676,-0.0136,4.96
,,-0.06756,-0.01356,4.96
,,-0.06752,-0.01352,4.96
,,-0.06748,-0.01348,4.96
,,-0.06744,-0.01344,4.96
,,-0.0674,-0.0134,4.96
,,-0.06736,-0.01336,4.88
,,-0.06732,-0.01332,4.96
,,-0.06728,-0.01328,4.96
,,-0.06724,-0.01324,4.96
,,-0.0672,-0.0132,4.96
,,-0.06716,-0.01316,4.88
,,-0.06712,-0.01312,4.96
,,-0.06708,-0.01308,4.96
,,-0.06704,-0.01304,4.96
,,-0.067,-0.013,4.96
,,-0.06696,-0.01296,4.96
,,-0.06692,-0.01292,4.96
,,-0.06688,-0.01288,4.96
,,-0.06684,-0.01284,4.96
,,-0.0668,-0.0128,4.96
,,-0.06676,-0.01276,4.96
,,-0.06672,-0.01272,4.96
,,-0.06668,-0.01268,4.96
,,-0.06664,-0.01264,4.96
,,-0.0666,-0.0126,4.96
,,-0.06656,-0.01256,4.96
,,-0.06652,-0.01252,4.96
,,-0.06648,-0.01248,4.96
,,-0.06644,-0.01244,4.96
,,-0.0664,-0.0124,4.96
,,-0.06636,-0.01236,4.96
,,-0.06632,-0.01232,4.96
,,-0.06628,-0.01228,4.96
,,-0.06624,-0.01224,4.96
,,-0.0662,-0.0122,4.96
,,-0.06616,-0.01216,4.96
,,-0.06612,-0.01212,4.96
,,-0.06608,-0.01208,4.96
,,-0.06604,-0.01204,4.96
,,-0.066,-0.012,4.96
,,-0.06596,-0.01196,4.96
,,-0.06592,-0.01192,4.96
,,-0.06588,-0.01188,4.96
,,-0.06584,-0.01184,4.96
,,-0.0658,-0.0118,4.96
,,-0.06576,-0.01176,4.96
,,-0.06572,-0.01172,4.96
,,-0.06568,-0.01168,4.96
,,-0.06564,-0.01164,4.96
,,-0.0656,-0.0116,4.96
,,-0.06556,-0.01156,4.96
,,-0.06552,-0.01152,4.96
,,-0.06548,-0.01148,4.96
,,-0.06544,-0.01144,4.96
,,-0.0654,-0.0114,4.96
,,-0.06536,-0.01136,4.96
,,-0.06532,-0.01132,4.96
,,-0.06528,-0.01128,4.96
,,-0.06524,-0.01124,4.96
,,-0.0652,-0.0112,4.96
,,-0.06516,-0.01116,4.96
,,-0.06512,-0.01112,4.96
,,-0.06508,-0.01108,4.96
,,-0.06504,-0.01104,4.96
,,-0.065,-0.011,4.96
,,-0.06496,-0.01096,4.96
,,-0.06492,-0.01092,4.96
,,-0.06488,-0.01088,4.96
,,-0.06484,-0.01084,4.96
,,-0.0648,-0.0108,4.96
,,-0.06476,-0.01076,4.96
,,-0.06472,-0.01072,4.96
,,-0.06468,-0.01068,4.96
,,-0.06464,-0.01064,4.96
,,-0.0646,-0.0106,4.96
,,-0.06456,-0.01056,4.96
,,-0.06452,-0.01052,4.96
,,-0.06448,-0.01048,4.96
,,-0.06444,-0.01044,4.96
,,-0.0644,-0.0104,4.96
,,-0.06436,-0.01036,4.96
,,-0.06432,-0.01032,4.88
,,-0.06428,-0.01028,4.96
,,-0.06424,-0.01024,4.96
,,-0.0642,-0.0102,4.96
,,-0.06416,-0.01016,4.96
,,-0.06412,-0.01012,4.88
,,-0.06408,-0.01008,4.96
,,-0.06404,-0.01004,4.96
,,-0.064,-0.01,4.96
,,-0.06396,-0.00996,4.96
,,-0.06392,-0.00992,4.96
,,-0.06388,-0.00988,4.96
,,-0.06384,-0.00984,4.96
,,-0.0638,-0.0098,4.96
,,-0.06376,-0.00976,4.96
,,-0.06372,-0.00972,4.96
,,-0.06368,-0.00968,4.96
,,-0.06364,-0.00964,4.96
,,-0.0636,-0.0096,4.96
,,-0.06356,-0.00956,4.96
,,-0.06352,-0.00952,4.96
,,-0.06348,-0.00948,4.88
,,-0.06344,-0.00944,4.96
,,-0.0634,-0.0094,4.96
,,-0.06336,-0.00936,4.96
,,-0.06332,-0.00932,5.04
,,-0.06328,-0.00928,4.96
,,-0.06324,-0.00924,4.96
,,-0.0632,-0.0092,4.88
,,-0.06316,-0.00916,4.96
,,-0.06312,-0.00912,4.96
,,-0.06308,-0.00908,4.96
,,-0.06304,-0.00904,4.96
,,-0.063,-0.009,4.96
,,-0.06296,-0.00896,4.96
,,-0.06292,-0.00892,4.96
,,-0.06288,-0.00888,4.96
,,-0.06284,-0.00884,4.96
,,-0.0628,-0.0088,4.96
,,-0.06276,-0.00876,4.96
,,-0.06272,-0.00872,4.96
,,-0.06268,-0.00868,4.96
,,-0.06264,-0.00864,4.96
,,-0.0626,-0.0086,4.96
,,-0.06256,-0.00856,4.96
,,-0.06252,-0.00852,4.96
,,-0.06248,-0.00848,4.96
,,-0.06244,-0.00844,4.96
