x-axis,1,2,,
second,Volt,Volt,H£¨A/m£©,B/T
-4.63E-03,6.75E-01,5.84E-03,0.04512,0.08344
-4.62E-03,6.80E-01,5.92E-03,0.04545,0.08452
-4.61E-03,6.86E-01,5.98E-03,0.04587,0.08541
-4.61E-03,6.92E-01,6.03E-03,0.04629,0.08613
-4.60E-03,6.97E-01,6.12E-03,0.04663,0.08739
-4.60E-03,7.05E-01,6.18E-03,0.04713,0.08828
-4.59E-03,7.12E-01,6.27E-03,0.04764,0.08954
-4.59E-03,7.17E-01,6.33E-03,0.04797,0.09044
-4.58E-03,7.24E-01,6.43E-03,0.04839,0.09187
-4.58E-03,7.31E-01,6.47E-03,0.04890,0.09241
-4.57E-03,7.35E-01,6.53E-03,0.04915,0.09331
-4.57E-03,7.44E-01,6.66E-03,0.04974,0.09510
-4.56E-03,7.49E-01,6.71E-03,0.05008,0.09582
-4.56E-03,7.56E-01,6.77E-03,0.05058,0.09672
-4.55E-03,7.61E-01,6.87E-03,0.05092,0.09815
-4.55E-03,7.68E-01,6.93E-03,0.05134,0.09905
-4.54E-03,7.74E-01,7.00E-03,0.05176,0.09995
-4.54E-03,7.80E-01,7.09E-03,0.05218,0.10120
-4.53E-03,7.88E-01,7.16E-03,0.05268,0.10228
-4.53E-03,7.93E-01,7.24E-03,0.05302,0.10336
-4.52E-03,7.98E-01,7.36E-03,0.05335,0.10515
-4.52E-03,8.07E-01,7.39E-03,0.05394,0.10551
-4.51E-03,8.12E-01,7.44E-03,0.05428,0.10623
-4.51E-03,8.19E-01,7.54E-03,0.05478,0.10766
-4.50E-03,8.25E-01,7.61E-03,0.05520,0.10874
-4.49E-03,8.33E-01,7.66E-03,0.05570,0.10946
-4.49E-03,8.40E-01,7.75E-03,0.05621,0.11072
-4.48E-03,8.44E-01,7.84E-03,0.05646,0.11197
-4.48E-03,8.52E-01,7.86E-03,0.05696,0.11233
-4.47E-03,8.59E-01,7.98E-03,0.05747,0.11395
-4.47E-03,8.64E-01,8.03E-03,0.05780,0.11466
-4.46E-03,8.72E-01,8.09E-03,0.05831,0.11556
-4.46E-03,8.78E-01,8.18E-03,0.05873,0.11682
-4.45E-03,8.86E-01,8.20E-03,0.05923,0.11718
-4.45E-03,8.89E-01,8.28E-03,0.05949,0.11825
-4.44E-03,8.98E-01,8.35E-03,0.06007,0.11933
-4.44E-03,9.05E-01,8.43E-03,0.06049,0.12040
-4.43E-03,9.08E-01,8.49E-03,0.06075,0.12130
-4.43E-03,9.16E-01,8.52E-03,0.06125,0.12166
-4.42E-03,9.23E-01,8.62E-03,0.06175,0.12310
-4.42E-03,9.28E-01,8.67E-03,0.06209,0.12381
-4.41E-03,9.35E-01,8.74E-03,0.06251,0.12489
-4.41E-03,9.42E-01,8.82E-03,0.06301,0.12597
-4.40E-03,9.48E-01,8.86E-03,0.06343,0.12651
-4.40E-03,9.56E-01,8.92E-03,0.06394,0.12740
-4.39E-03,9.64E-01,8.99E-03,0.06444,0.12848
-4.39E-03,9.66E-01,9.02E-03,0.06461,0.12884
-4.38E-03,9.74E-01,9.10E-03,0.06511,0.12992
-4.38E-03,9.80E-01,9.16E-03,0.06553,0.13081
-4.37E-03,9.86E-01,9.23E-03,0.06595,0.13189
-4.36E-03,9.92E-01,9.26E-03,0.06637,0.13225
-4.36E-03,1.00E+00,9.35E-03,0.06696,0.13350
-4.35E-03,1.01E+00,9.41E-03,0.06738,0.13440
-4.35E-03,1.02E+00,9.43E-03,0.06789,0.13476
-4.34E-03,1.02E+00,9.48E-03,0.06814,0.13548
-4.34E-03,1.03E+00,9.59E-03,0.06856,0.13691
-4.33E-03,1.03E+00,9.62E-03,0.06906,0.13745
-4.33E-03,1.04E+00,9.69E-03,0.06948,0.13835
-4.32E-03,1.04E+00,9.76E-03,0.06974,0.13943
-4.32E-03,1.05E+00,9.76E-03,0.07032,0.13943
-4.31E-03,1.06E+00,9.84E-03,0.07066,0.14050
-4.31E-03,1.06E+00,9.91E-03,0.07116,0.14158
-4.30E-03,1.07E+00,9.94E-03,0.07150,0.14194
-4.30E-03,1.07E+00,1.00E-02,0.07184,0.14284
-4.29E-03,1.08E+00,1.01E-02,0.07242,0.14391
-4.29E-03,1.09E+00,1.01E-02,0.07276,0.14391
-4.28E-03,1.09E+00,1.02E-02,0.07318,0.14517
-4.28E-03,1.10E+00,1.03E-02,0.07360,0.14678
-4.27E-03,1.11E+00,1.02E-02,0.07394,0.14624
-4.27E-03,1.11E+00,1.03E-02,0.07436,0.14732
-4.26E-03,1.12E+00,1.04E-02,0.07469,0.14804
-4.26E-03,1.12E+00,1.04E-02,0.07520,0.14858
-4.25E-03,1.13E+00,1.05E-02,0.07553,0.14947
-4.24E-03,1.14E+00,1.06E-02,0.07595,0.15073
-4.24E-03,1.14E+00,1.06E-02,0.07629,0.15091
-4.23E-03,1.15E+00,1.06E-02,0.07671,0.15127
-4.23E-03,1.15E+00,1.07E-02,0.07721,0.15235
-4.22E-03,1.16E+00,1.07E-02,0.07763,0.15288
-4.22E-03,1.17E+00,1.08E-02,0.07805,0.15360
-4.21E-03,1.17E+00,1.08E-02,0.07831,0.15414
-4.21E-03,1.18E+00,1.08E-02,0.07873,0.15486
-4.20E-03,1.18E+00,1.09E-02,0.07915,0.15522
-4.20E-03,1.19E+00,1.09E-02,0.07948,0.15575
-4.19E-03,1.19E+00,1.10E-02,0.07973,0.15683
-4.19E-03,1.20E+00,1.10E-02,0.08032,0.15683
-4.18E-03,1.21E+00,1.11E-02,0.08066,0.15809
-4.18E-03,1.21E+00,1.11E-02,0.08091,0.15827
-4.17E-03,1.21E+00,1.11E-02,0.08108,0.15845
-4.17E-03,1.22E+00,1.11E-02,0.08150,0.15916
-4.16E-03,1.23E+00,1.12E-02,0.08200,0.16042
-4.16E-03,1.23E+00,1.12E-02,0.08234,0.16024
-4.15E-03,1.23E+00,1.13E-02,0.08259,0.16096
-4.15E-03,1.24E+00,1.13E-02,0.08301,0.16132
-4.14E-03,1.25E+00,1.14E-02,0.08335,0.16257
-4.14E-03,1.25E+00,1.14E-02,0.08385,0.16221
-4.13E-03,1.26E+00,1.14E-02,0.08402,0.16257
-4.13E-03,1.26E+00,1.15E-02,0.08419,0.16383
-4.12E-03,1.27E+00,1.15E-02,0.08469,0.16401
-4.11E-03,1.27E+00,1.15E-02,0.08511,0.16437
-4.11E-03,1.27E+00,1.16E-02,0.08520,0.16544
-4.10E-03,1.28E+00,1.16E-02,0.08562,0.16527
-4.10E-03,1.29E+00,1.16E-02,0.08595,0.16598
-4.09E-03,1.29E+00,1.17E-02,0.08629,0.16652
-4.09E-03,1.29E+00,1.16E-02,0.08654,0.16634
-4.08E-03,1.30E+00,1.17E-02,0.08679,0.16688
-4.08E-03,1.30E+00,1.17E-02,0.08721,0.16778
-4.07E-03,1.31E+00,1.17E-02,0.08755,0.16742
-4.07E-03,1.31E+00,1.18E-02,0.08763,0.16814
-4.06E-03,1.31E+00,1.18E-02,0.08780,0.16903
-4.06E-03,1.32E+00,1.18E-02,0.08814,0.16885
-4.05E-03,1.32E+00,1.18E-02,0.08847,0.16903
-4.05E-03,1.33E+00,1.19E-02,0.08881,0.17047
-4.04E-03,1.33E+00,1.19E-02,0.08906,0.17011
-4.04E-03,1.33E+00,1.19E-02,0.08923,0.17047
-4.03E-03,1.34E+00,1.20E-02,0.08956,0.17137
-4.03E-03,1.34E+00,1.20E-02,0.08990,0.17155
-4.02E-03,1.35E+00,1.20E-02,0.08998,0.17119
-4.02E-03,1.35E+00,1.20E-02,0.09024,0.17208
-4.01E-03,1.35E+00,1.21E-02,0.09057,0.17244
-4.01E-03,1.36E+00,1.21E-02,0.09082,0.17226
-4.00E-03,1.36E+00,1.21E-02,0.09091,0.17316
-3.99E-03,1.36E+00,1.21E-02,0.09116,0.17334
-3.99E-03,1.37E+00,1.21E-02,0.09133,0.17316
-3.98E-03,1.37E+00,1.22E-02,0.09150,0.17370
-3.98E-03,1.37E+00,1.22E-02,0.09183,0.17370
-3.97E-03,1.37E+00,1.22E-02,0.09175,0.17388
-3.97E-03,1.38E+00,1.22E-02,0.09208,0.17442
-3.96E-03,1.38E+00,1.22E-02,0.09225,0.17478
-3.96E-03,1.38E+00,1.22E-02,0.09242,0.17478
-3.95E-03,1.38E+00,1.22E-02,0.09251,0.17460
-3.95E-03,1.39E+00,1.23E-02,0.09276,0.17513
-3.94E-03,1.39E+00,1.23E-02,0.09301,0.17513
-3.94E-03,1.39E+00,1.22E-02,0.09301,0.17460
-3.93E-03,1.39E+00,1.23E-02,0.09309,0.17567
-3.93E-03,1.39E+00,1.23E-02,0.09326,0.17603
-3.92E-03,1.40E+00,1.23E-02,0.09343,0.17549
-3.92E-03,1.40E+00,1.23E-02,0.09351,0.17603
-3.91E-03,1.40E+00,1.23E-02,0.09360,0.17621
-3.91E-03,1.40E+00,1.23E-02,0.09393,0.17639
-3.90E-03,1.40E+00,1.24E-02,0.09385,0.17675
-3.90E-03,1.40E+00,1.24E-02,0.09393,0.17675
-3.89E-03,1.40E+00,1.23E-02,0.09393,0.17603
-3.89E-03,1.41E+00,1.24E-02,0.09402,0.17657
-3.88E-03,1.41E+00,1.24E-02,0.09427,0.17729
-3.88E-03,1.41E+00,1.24E-02,0.09435,0.17675
-3.87E-03,1.41E+00,1.24E-02,0.09435,0.17711
-3.86E-03,1.41E+00,1.24E-02,0.09427,0.17729
-3.86E-03,1.41E+00,1.23E-02,0.09444,0.17621
-3.85E-03,1.42E+00,1.24E-02,0.09469,0.17711
-3.85E-03,1.41E+00,1.24E-02,0.09444,0.17747
-3.84E-03,1.41E+00,1.24E-02,0.09444,0.17693
-3.84E-03,1.41E+00,1.24E-02,0.09444,0.17711
-3.83E-03,1.42E+00,1.25E-02,0.09469,0.17801
-3.83E-03,1.41E+00,1.24E-02,0.09444,0.17729
-3.82E-03,1.41E+00,1.24E-02,0.09444,0.17729
-3.82E-03,1.41E+00,1.24E-02,0.09452,0.17765
-3.81E-03,1.41E+00,1.24E-02,0.09452,0.17711
-3.81E-03,1.41E+00,1.24E-02,0.09461,0.17711
-3.80E-03,1.41E+00,1.24E-02,0.09444,0.17711
-3.80E-03,1.41E+00,1.24E-02,0.09444,0.17729
-3.79E-03,1.41E+00,1.24E-02,0.09452,0.17693
-3.79E-03,1.41E+00,1.24E-02,0.09427,0.17747
-3.78E-03,1.41E+00,1.24E-02,0.09419,0.17711
-3.78E-03,1.41E+00,1.24E-02,0.09427,0.17657
-3.77E-03,1.41E+00,1.24E-02,0.09427,0.17711
-3.77E-03,1.41E+00,1.24E-02,0.09402,0.17675
-3.76E-03,1.41E+00,1.24E-02,0.09410,0.17693
-3.76E-03,1.40E+00,1.24E-02,0.09377,0.17675
-3.75E-03,1.40E+00,1.24E-02,0.09368,0.17657
-3.74E-03,1.40E+00,1.23E-02,0.09368,0.17639
-3.74E-03,1.40E+00,1.23E-02,0.09351,0.17513
-3.73E-03,1.40E+00,1.23E-02,0.09335,0.17585
-3.73E-03,1.39E+00,1.23E-02,0.09326,0.17603
-3.72E-03,1.39E+00,1.23E-02,0.09309,0.17549
-3.72E-03,1.39E+00,1.23E-02,0.09267,0.17567
-3.71E-03,1.38E+00,1.22E-02,0.09259,0.17495
-3.71E-03,1.38E+00,1.22E-02,0.09251,0.17478
-3.70E-03,1.38E+00,1.22E-02,0.09242,0.17495
-3.70E-03,1.38E+00,1.22E-02,0.09217,0.17495
-3.69E-03,1.38E+00,1.22E-02,0.09200,0.17388
-3.69E-03,1.37E+00,1.22E-02,0.09166,0.17406
-3.68E-03,1.37E+00,1.22E-02,0.09150,0.17442
-3.68E-03,1.37E+00,1.21E-02,0.09133,0.17352
-3.67E-03,1.36E+00,1.21E-02,0.09082,0.17316
-3.67E-03,1.36E+00,1.22E-02,0.09066,0.17388
-3.66E-03,1.36E+00,1.21E-02,0.09066,0.17226
-3.66E-03,1.35E+00,1.21E-02,0.09015,0.17280
-3.65E-03,1.35E+00,1.21E-02,0.09015,0.17316
-3.65E-03,1.34E+00,1.20E-02,0.08965,0.17190
-3.64E-03,1.34E+00,1.20E-02,0.08948,0.17208
-3.64E-03,1.33E+00,1.21E-02,0.08914,0.17244
-3.63E-03,1.33E+00,1.20E-02,0.08889,0.17101
-3.63E-03,1.32E+00,1.20E-02,0.08856,0.17137
-3.62E-03,1.32E+00,1.20E-02,0.08839,0.17208
-3.61E-03,1.32E+00,1.19E-02,0.08805,0.17029
-3.61E-03,1.31E+00,1.19E-02,0.08772,0.17011
-3.60E-03,1.31E+00,1.20E-02,0.08738,0.17083
-3.60E-03,1.30E+00,1.19E-02,0.08713,0.16975
-3.59E-03,1.30E+00,1.19E-02,0.08662,0.16939
-3.59E-03,1.29E+00,1.19E-02,0.08637,0.16975
-3.58E-03,1.29E+00,1.18E-02,0.08595,0.16867
-3.58E-03,1.28E+00,1.18E-02,0.08562,0.16832
-3.57E-03,1.28E+00,1.18E-02,0.08545,0.16832
-3.57E-03,1.27E+00,1.17E-02,0.08494,0.16760
-3.56E-03,1.26E+00,1.17E-02,0.08444,0.16706
-3.56E-03,1.26E+00,1.17E-02,0.08427,0.16760
-3.55E-03,1.25E+00,1.17E-02,0.08385,0.16670
-3.55E-03,1.25E+00,1.16E-02,0.08360,0.16616
-3.54E-03,1.24E+00,1.16E-02,0.08309,0.16634
-3.54E-03,1.24E+00,1.16E-02,0.08276,0.16544
-3.53E-03,1.23E+00,1.16E-02,0.08234,0.16509
-3.53E-03,1.23E+00,1.16E-02,0.08200,0.16509
-3.52E-03,1.22E+00,1.15E-02,0.08150,0.16455
-3.52E-03,1.21E+00,1.15E-02,0.08099,0.16383
-3.51E-03,1.21E+00,1.15E-02,0.08083,0.16365
-3.51E-03,1.20E+00,1.14E-02,0.08041,0.16329
-3.50E-03,1.19E+00,1.14E-02,0.07982,0.16221
-3.49E-03,1.19E+00,1.13E-02,0.07940,0.16150
-3.49E-03,1.18E+00,1.14E-02,0.07906,0.16221
-3.48E-03,1.18E+00,1.13E-02,0.07864,0.16168
-3.48E-03,1.17E+00,1.12E-02,0.07831,0.16042
-3.47E-03,1.16E+00,1.12E-02,0.07755,0.16060
-3.47E-03,1.16E+00,1.12E-02,0.07730,0.15988
-3.46E-03,1.15E+00,1.11E-02,0.07696,0.15863
-3.46E-03,1.14E+00,1.11E-02,0.07637,0.15916
-3.45E-03,1.13E+00,1.11E-02,0.07579,0.15863
-3.45E-03,1.13E+00,1.10E-02,0.07545,0.15719
-3.44E-03,1.12E+00,1.10E-02,0.07511,0.15755
-3.44E-03,1.12E+00,1.10E-02,0.07461,0.15719
-3.43E-03,1.11E+00,1.09E-02,0.07394,0.15558
-3.43E-03,1.10E+00,1.09E-02,0.07335,0.15575
-3.42E-03,1.09E+00,1.09E-02,0.07310,0.15540
-3.42E-03,1.08E+00,1.08E-02,0.07251,0.15414
-3.41E-03,1.08E+00,1.08E-02,0.07200,0.15396
-3.41E-03,1.07E+00,1.08E-02,0.07167,0.15396
-3.40E-03,1.06E+00,1.07E-02,0.07116,0.15288
-3.40E-03,1.06E+00,1.07E-02,0.07058,0.15235
-3.39E-03,1.05E+00,1.07E-02,0.06999,0.15235
-3.39E-03,1.04E+00,1.06E-02,0.06965,0.15091
-3.38E-03,1.04E+00,1.06E-02,0.06923,0.15109
-3.38E-03,1.03E+00,1.06E-02,0.06881,0.15145
-3.37E-03,1.02E+00,1.05E-02,0.06814,0.14930
-3.36E-03,1.01E+00,1.05E-02,0.06755,0.14947
-3.36E-03,1.01E+00,1.04E-02,0.06722,0.14894
-3.35E-03,9.97E-01,1.03E-02,0.06671,0.14750
-3.35E-03,9.86E-01,1.03E-02,0.06595,0.14732
-3.34E-03,9.80E-01,1.03E-02,0.06553,0.14732
-3.34E-03,9.71E-01,1.02E-02,0.06495,0.14589
-3.33E-03,9.66E-01,1.02E-02,0.06461,0.14589
-3.33E-03,9.60E-01,1.02E-02,0.06419,0.14571
-3.32E-03,9.50E-01,1.01E-02,0.06352,0.14373
-3.32E-03,9.41E-01,1.01E-02,0.06293,0.14373
-3.31E-03,9.33E-01,1.01E-02,0.06243,0.14391
-3.31E-03,9.26E-01,9.92E-03,0.06192,0.14176
-3.30E-03,9.20E-01,9.96E-03,0.06150,0.14230
-3.30E-03,9.08E-01,9.94E-03,0.06075,0.14194
-3.29E-03,9.02E-01,9.80E-03,0.06033,0.13996
-3.29E-03,8.92E-01,9.77E-03,0.05965,0.13961
-3.28E-03,8.83E-01,9.81E-03,0.05907,0.14014
-3.28E-03,8.76E-01,9.66E-03,0.05856,0.13799
-3.27E-03,8.68E-01,9.65E-03,0.05806,0.13781
-3.27E-03,8.61E-01,9.66E-03,0.05755,0.13799
-3.26E-03,8.49E-01,9.54E-03,0.05680,0.13620
-3.26E-03,8.43E-01,9.52E-03,0.05638,0.13602
-3.25E-03,8.35E-01,9.54E-03,0.05587,0.13620
-3.24E-03,8.29E-01,9.41E-03,0.05545,0.13440
-3.24E-03,8.18E-01,9.38E-03,0.05470,0.13404
-3.23E-03,8.12E-01,9.38E-03,0.05428,0.13404
-3.23E-03,8.02E-01,9.28E-03,0.05360,0.13261
-3.22E-03,7.91E-01,9.23E-03,0.05293,0.13189
-3.22E-03,7.88E-01,9.22E-03,0.05268,0.13171
-3.21E-03,7.75E-01,9.12E-03,0.05184,0.13027
-3.21E-03,7.69E-01,9.07E-03,0.05142,0.12956
-3.20E-03,7.63E-01,9.06E-03,0.05100,0.12938
-3.20E-03,7.53E-01,8.96E-03,0.05033,0.12794
-3.19E-03,7.44E-01,8.88E-03,0.04974,0.12686
-3.19E-03,7.39E-01,8.88E-03,0.04940,0.12686
-3.18E-03,7.29E-01,8.82E-03,0.04873,0.12597
-3.18E-03,7.20E-01,8.76E-03,0.04814,0.12507
-3.17E-03,7.11E-01,8.71E-03,0.04755,0.12435
-3.17E-03,7.04E-01,8.66E-03,0.04705,0.12363
-3.16E-03,6.95E-01,8.59E-03,0.04646,0.12274
-3.16E-03,6.88E-01,8.57E-03,0.04604,0.12238
-3.15E-03,6.77E-01,8.49E-03,0.04529,0.12130
-3.15E-03,6.70E-01,8.43E-03,0.04478,0.12040
-3.14E-03,6.62E-01,8.39E-03,0.04428,0.11987
-3.14E-03,6.52E-01,8.32E-03,0.04361,0.11879
-3.13E-03,6.43E-01,8.27E-03,0.04302,0.11807
-3.13E-03,6.36E-01,8.20E-03,0.04251,0.11718
-3.12E-03,6.27E-01,8.17E-03,0.04193,0.11664
-3.11E-03,6.18E-01,8.10E-03,0.04134,0.11574
-3.11E-03,6.11E-01,8.00E-03,0.04083,0.11430
-3.10E-03,6.03E-01,7.99E-03,0.04033,0.11412
-3.10E-03,5.93E-01,7.93E-03,0.03966,0.11323
-3.09E-03,5.85E-01,7.86E-03,0.03915,0.11233
-3.09E-03,5.77E-01,7.81E-03,0.03856,0.11161
-3.08E-03,5.69E-01,7.74E-03,0.03806,0.11054
-3.08E-03,5.62E-01,7.66E-03,0.03756,0.10946
-3.07E-03,5.55E-01,7.64E-03,0.03714,0.10910
-3.07E-03,5.45E-01,7.55E-03,0.03646,0.10784
-3.06E-03,5.39E-01,7.49E-03,0.03604,0.10695
-3.06E-03,5.29E-01,7.46E-03,0.03537,0.10659
-3.05E-03,5.20E-01,7.37E-03,0.03478,0.10533
-3.05E-03,5.14E-01,7.27E-03,0.03436,0.10390
-3.04E-03,5.03E-01,7.26E-03,0.03361,0.10372
-3.04E-03,4.94E-01,7.20E-03,0.03302,0.10282
-3.03E-03,4.89E-01,7.11E-03,0.03268,0.10156
-3.03E-03,4.77E-01,7.09E-03,0.03193,0.10120
-3.02E-03,4.67E-01,7.01E-03,0.03126,0.10013
-3.02E-03,4.61E-01,6.95E-03,0.03083,0.09923
-3.01E-03,4.52E-01,6.92E-03,0.03025,0.09887
-3.01E-03,4.45E-01,6.81E-03,0.02974,0.09726
-3.00E-03,4.36E-01,6.72E-03,0.02915,0.09600
-2.99E-03,4.28E-01,6.71E-03,0.02865,0.09582
-2.99E-03,4.21E-01,6.65E-03,0.02815,0.09492
-2.98E-03,4.12E-01,6.53E-03,0.02756,0.09331
-2.98E-03,4.06E-01,6.55E-03,0.02714,0.09349
-2.97E-03,3.96E-01,6.42E-03,0.02647,0.09169
-2.97E-03,3.89E-01,6.34E-03,0.02605,0.09062
-2.96E-03,3.81E-01,6.31E-03,0.02546,0.09008
-2.96E-03,3.72E-01,6.23E-03,0.02487,0.08900
-2.95E-03,3.64E-01,6.12E-03,0.02437,0.08739
-2.95E-03,3.57E-01,6.12E-03,0.02386,0.08739
-2.94E-03,3.49E-01,6.04E-03,0.02336,0.08631
-2.94E-03,3.42E-01,5.92E-03,0.02285,0.08452
-2.93E-03,3.33E-01,5.90E-03,0.02227,0.08434
-2.93E-03,3.27E-01,5.83E-03,0.02184,0.08326
-2.92E-03,3.18E-01,5.74E-03,0.02126,0.08200
-2.92E-03,3.08E-01,5.73E-03,0.02058,0.08183
-2.91E-03,3.03E-01,5.62E-03,0.02025,0.08021
-2.91E-03,2.94E-01,5.52E-03,0.01966,0.07877
-2.90E-03,2.86E-01,5.50E-03,0.01916,0.07860
-2.90E-03,2.79E-01,5.44E-03,0.01865,0.07770
-2.89E-03,2.73E-01,5.31E-03,0.01823,0.07590
-2.89E-03,2.65E-01,5.30E-03,0.01773,0.07572
-2.88E-03,2.58E-01,5.23E-03,0.01722,0.07465
-2.88E-03,2.46E-01,5.10E-03,0.01647,0.07285
-2.87E-03,2.41E-01,5.11E-03,0.01613,0.07303
-2.86E-03,2.31E-01,4.99E-03,0.01546,0.07124
-2.86E-03,2.25E-01,4.91E-03,0.01504,0.07016
-2.85E-03,2.17E-01,4.91E-03,0.01454,0.07016
-2.85E-03,2.07E-01,4.79E-03,0.01386,0.06837
-2.84E-03,2.02E-01,4.69E-03,0.01353,0.06693
-2.84E-03,1.92E-01,4.69E-03,0.01285,0.06693
-2.83E-03,1.86E-01,4.59E-03,0.01243,0.06550
-2.83E-03,1.78E-01,4.46E-03,0.01193,0.06370
-2.82E-03,1.71E-01,4.45E-03,0.01143,0.06352
-2.82E-03,1.63E-01,4.35E-03,0.01092,0.06209
-2.81E-03,1.55E-01,4.26E-03,0.01033,0.06083
-2.81E-03,1.46E-01,4.23E-03,0.00975,0.06047
-2.80E-03,1.41E-01,4.15E-03,0.00941,0.05922
-2.80E-03,1.33E-01,4.03E-03,0.00891,0.05760
-2.79E-03,1.24E-01,3.99E-03,0.00832,0.05706
-2.79E-03,1.16E-01,3.92E-03,0.00773,0.05599
-2.78E-03,1.12E-01,3.82E-03,0.00748,0.05455
-2.78E-03,1.03E-01,3.78E-03,0.00689,0.05401
-2.77E-03,9.67E-02,3.71E-03,0.00647,0.05294
-2.77E-03,8.92E-02,3.59E-03,0.00597,0.05132
-2.76E-03,8.04E-02,3.56E-03,0.00538,0.05078
-2.76E-03,7.16E-02,3.47E-03,0.00479,0.04953
-2.75E-03,6.66E-02,3.38E-03,0.00445,0.04827
-2.74E-03,6.03E-02,3.33E-03,0.00403,0.04755
-2.74E-03,5.28E-02,3.25E-03,0.00353,0.04648
-2.73E-03,4.65E-02,3.15E-03,0.00311,0.04504
-2.73E-03,3.52E-02,3.08E-03,0.00235,0.04396
-2.72E-03,3.14E-02,3.00E-03,0.00210,0.04289
-2.72E-03,2.51E-02,2.91E-03,0.00168,0.04163
-2.71E-03,1.38E-02,2.85E-03,0.00092,0.04073
-2.71E-03,8.79E-03,2.79E-03,0.00059,0.03984
-2.70E-03,2.51E-03,2.74E-03,0.00017,0.03912
-2.70E-03,-3.77E-03,2.60E-03,-0.00025,0.03714
-2.69E-03,-1.26E-02,2.55E-03,-0.00084,0.03643
-2.69E-03,-1.88E-02,2.49E-03,-0.00126,0.03553
-2.68E-03,-2.51E-02,2.40E-03,-0.00168,0.03427
-2.68E-03,-3.27E-02,2.30E-03,-0.00218,0.03284
-2.67E-03,-4.02E-02,2.25E-03,-0.00269,0.03212
-2.67E-03,-4.65E-02,2.14E-03,-0.00311,0.03050
-2.66E-03,-5.28E-02,2.07E-03,-0.00353,0.02961
-2.66E-03,-5.78E-02,2.02E-03,-0.00386,0.02889
-2.65E-03,-6.53E-02,1.91E-03,-0.00437,0.02728
-2.65E-03,-7.04E-02,1.83E-03,-0.00471,0.02620
-2.64E-03,-7.91E-02,1.80E-03,-0.00529,0.02566
-2.64E-03,-8.42E-02,1.66E-03,-0.00563,0.02369
-2.63E-03,-8.92E-02,1.60E-03,-0.00597,0.02279
-2.63E-03,-9.80E-02,1.57E-03,-0.00655,0.02243
-2.62E-03,-1.07E-01,1.41E-03,-0.00714,0.02010
-2.61E-03,-1.13E-01,1.37E-03,-0.00756,0.01956
-2.61E-03,-1.19E-01,1.31E-03,-0.00798,0.01866
-2.60E-03,-1.26E-01,1.16E-03,-0.00840,0.01651
-2.60E-03,-1.34E-01,1.11E-03,-0.00899,0.01579
-2.59E-03,-1.39E-01,1.08E-03,-0.00933,0.01543
-2.59E-03,-1.47E-01,8.92E-04,-0.00983,0.01274
-2.58E-03,-1.53E-01,8.79E-04,-0.01025,0.01256
-2.58E-03,-1.60E-01,8.42E-04,-0.01067,0.01202
